subject,predicate,object
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#PlatinumCatalyst,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Pt Catalyst
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#PlatinumCatalyst,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Platinum-Based Catalyst
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#PlatinumCatalyst,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Platinum Group Metal Catalyst
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#PlatinumCatalyst,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Pt/C Catalyst
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#PlatinumCatalyst,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Carbon-Supported Pt Catalyst
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#SingleMetalCatalyst,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#SingleMetalCatalyst,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ElectroCatalyst
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#SingleMetalCatalyst,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,SingleMetalCatalyst
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#SingleMetalCatalyst,http://www.w3.org/2000/01/rdf-schema#comment,"A Single Metal Catalyst is a type of catalyst that consists of only one type of metal, such as platinum, palladium, or iridium. It is used in various chemical reactions, including hydrogenation, oxidation, and reduction, to increase the rate of the reaction and improve its efficiency."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#SingleMetalCatalyst,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Monometallic Catalyst
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#SingleMetalCatalyst,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Single-Element Catalyst
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#SingleMetalCatalyst,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Homogeneous Metal Catalyst
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ElectroCatalyst,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ElectroCatalyst,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Catalyst
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ElectroCatalyst,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,ElectroCatalyst
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ElectroCatalyst,http://www.w3.org/2000/01/rdf-schema#comment,"An electrocatalyst is a material that increases the rate of an electrochemical reaction by lowering the activation energy required for the reaction to occur. It is used in electrochemical devices such as fuel cells, batteries, and electrolyzers to facilitate the conversion of chemical energy into electrical energy and vice versa."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ElectroCatalyst,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Electrochemical Catalyst
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ElectroCatalyst,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Catalytic Electrode
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ElectroCatalyst,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Electrode Catalyst
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ElectroCatalyst,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Electrochemical Reaction Catalyst
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ElectroCatalyst,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Electrolysis Catalyst
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Catalyst,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Catalyst,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#FunctionalMaterial
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Catalyst,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,Catalyst
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Catalyst,http://www.w3.org/2000/01/rdf-schema#comment,"A catalyst is a substance that increases the rate of a chemical reaction without undergoing any permanent chemical change itself. In hydrogen technologies, catalysts are used to facilitate the electrochemical reactions that convert chemical energy into electrical energy in fuel cells and electrolyzers."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Catalyst,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Chemical Catalyst
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Catalyst,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Electrochemical Catalyst
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Catalyst,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Reaction Catalyst
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Catalyst,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Catalytic Material
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#BinaryCatalyst,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#BinaryCatalyst,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ElectroCatalyst
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#BinaryCatalyst,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,BinaryCatalyst
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#BinaryCatalyst,http://www.w3.org/2000/01/rdf-schema#comment,"A binary catalyst is a type of catalyst composed of two different elements or compounds. In hydrogen technologies, binary catalysts are commonly used in fuel cells to promote the electrochemical reactions that convert hydrogen and oxygen into water and electricity. Examples of binary catalysts include platinum-ruthenium, platinum-tin, and platinum-cobalt."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#BinaryCatalyst,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Two-Component Catalyst
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#BinaryCatalyst,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Dual-Component Catalyst
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#BinaryCatalyst,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Binary Alloy Catalyst
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#BinaryCatalyst,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Bimetallic Catalyst
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#BinaryMaterial,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#BinaryMaterial,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Material
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#BinaryMaterial,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,BinaryMaterial
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#BinaryMaterial,http://www.w3.org/2000/01/rdf-schema#comment,"A Binary Material is a material composed of two different chemical elements or compounds. In the context of hydrogen technologies, binary materials are often used as catalysts or electrode materials in fuel cells and electrolyzers."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#BinaryMaterial,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Two-Component Material
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#BinaryMaterial,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Dual-Phase Material
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#BinaryMaterial,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Binary Alloy
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#BinaryMaterial,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Binary Compound
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#BinaryMaterial,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Binary Catalyst
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Bismuth,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Bismuth,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Atom
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Bismuth,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,Bismuth
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Bismuth,http://www.w3.org/2000/01/rdf-schema#comment,"Bismuth is a chemical element with the symbol Bi and atomic number 83. It is a dense, silvery-white metal with a pinkish tint. Bismuth is commonly used in cosmetics, alloys, and pharmaceuticals. It is also used as a substitute for lead in some applications due to its low toxicity."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Bismuth,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Bi
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Bismuth,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Bismuth Metal
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Bismuth,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Heavy Metal
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Bismuth,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Pink Bismuth
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Bohrium,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Bohrium,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Atom
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Bohrium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,Bohrium
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Bohrium,http://www.w3.org/2000/01/rdf-schema#comment,Bohrium is a synthetic chemical element with the symbol Bh and atomic number 107. It is a highly radioactive metal and belongs to the group of transuranium elements. It is named after Danish physicist Niels Bohr.
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Bohrium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Element 107
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Bohrium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Bh
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Bohrium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Transuranic Element
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Bohrium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Radioactive Metal
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Boron,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Boron,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Atom
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Boron,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,Boron
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Boron,http://www.w3.org/2000/01/rdf-schema#comment,"Boron is a chemical element with the symbol B and atomic number 5. It is a metalloid and is commonly used in the form of borates, which are used in the production of glass, ceramics, and detergents. Boron is also used as a dopant in semiconductors and as a neutron absorber in nuclear reactors."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Boron,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Element 5
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Boron,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Boron Element
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Boron,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Boron Metalloid
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Boron,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Boron Neutron Absorber
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Boron,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Boron Dopant
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Bromine,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Bromine,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Atom
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Bromine,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,Bromine
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Bromine,http://www.w3.org/2000/01/rdf-schema#comment,"Bromine is a halogen element with the symbol Br and atomic number 35. It is a reddish-brown liquid at room temperature and is the only nonmetallic element that is liquid under normal conditions. Bromine is used in the production of flame retardants, water purification, and pharmaceuticals."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Bromine,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Br
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Bromine,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Halogen Element 35
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Bromine,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Bromine Element
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cadmium,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cadmium,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Atom
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cadmium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,Cadmium
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cadmium,http://www.w3.org/2000/01/rdf-schema#comment,"Cadmium is a soft, bluish-white metal that is commonly used in batteries, pigments, and coatings. It is also used in nuclear reactors as a neutron absorber and in solar cells as a semiconductor material."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cadmium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Cd
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cadmium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Soft Metal
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cadmium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Cadmium Metal
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cadmium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Cadmium Element
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Calcium,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Calcium,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Atom
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Calcium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,Calcium
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Calcium,http://www.w3.org/2000/01/rdf-schema#comment,"Calcium is a chemical element with the symbol Ca and atomic number 20. It is a soft, silvery-white metal that belongs to the alkaline earth metals. Calcium is an important element in the production of alloys, as a reducing agent in the extraction of other metals, and in the production of cement and mortar."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Calcium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Ca
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Calcium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Alkaline Earth Metal
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Calcium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Calcium Metal
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Californium,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Californium,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Atom
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Californium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,Californium
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Californium,http://www.w3.org/2000/01/rdf-schema#comment,"Californium is a radioactive, synthetic element with the symbol Cf and atomic number 98. It is a highly reactive and rare element, primarily used in scientific research and nuclear reactors."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Californium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Cf
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Californium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Element 98
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Californium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Radioactive Californium
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CarbonSupportedPlatinumCatalyst,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CarbonSupportedPlatinumCatalyst,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#PlatinumCatalyst
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CarbonSupportedPlatinumCatalyst,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,CarbonSupportedPlatinumCatalyst
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CarbonSupportedPlatinumCatalyst,http://www.w3.org/2000/01/rdf-schema#comment,"A Carbon-Supported Platinum Catalyst is a type of electrocatalyst used in fuel cells, consisting of platinum nanoparticles supported on a carbon substrate. It is used to facilitate the oxygen reduction reaction (ORR) at the cathode in fuel cells, improving their efficiency and performance."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CarbonSupportedPlatinumCatalyst,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Pt/C Catalyst
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CarbonSupportedPlatinumCatalyst,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Carbon-Supported Pt Catalyst
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CarbonSupportedPlatinumCatalyst,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Platinum on Carbon Catalyst
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CarbonSupportedPlatinumCatalyst,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Pt Nanoparticle-Carbon Catalyst
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CarbonSupportedPlatinumCatalyst,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Carbon-Platinum Catalyst
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CatalystInk,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CatalystInk,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#LiquidSolution
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CatalystInk,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,CatalystInk
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CatalystInk,http://www.w3.org/2000/01/rdf-schema#comment,"A Catalyst Ink is a suspension of catalyst particles in a solvent, used for the deposition of catalyst layers onto electrode surfaces in fuel cells and other electrochemical devices. The ink is typically composed of a catalyst, a solvent, and a binder, and is applied to the electrode surface using various deposition techniques such as spraying, painting, or screen printing."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CatalystInk,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Catalyst Suspension
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CatalystInk,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Catalyst Coating Ink
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CatalystInk,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Electrode Catalyst Ink
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CatalystInk,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Catalyst Deposition Ink
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CatalystInk,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Catalyst Coating Solution
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Catholyte,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Catholyte,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ElectrlyteSolution
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Catholyte,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ElectrolyteSolution
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Catholyte,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,Catholyte
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Catholyte,http://www.w3.org/2000/01/rdf-schema#comment,A catholyte is an electrolyte solution that is used in redox flow batteries as the cathode half-cell. It is typically composed of a metal salt dissolved in a solvent and is responsible for facilitating the electrochemical reactions that occur at the cathode during battery operation.
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Catholyte,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Redox Flow Battery Catholyte
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Catholyte,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Cathode Electrolyte Solution
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Catholyte,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Cathode Half-Cell Electrolyte
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Catholyte,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Cathodic Solution
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Catholyte,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Cathode Active Material
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cation,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cation,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Ion
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cation,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,Cation
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cation,http://www.w3.org/2000/01/rdf-schema#comment,"A cation is an ion with a positive charge, which is formed when an atom loses one or more electrons. In electrochemistry, cations are attracted to the cathode, where they can gain electrons and be reduced."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cation,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Positive Ion
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cation,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Cathode Ion
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cation,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Reducing Ion
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Ceramic,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Ceramic,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Material
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Ceramic,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,Ceramic
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Ceramic,http://www.w3.org/2000/01/rdf-schema#comment,"Ceramic is a non-metallic, inorganic solid material that is typically made from a combination of metallic and non-metallic elements. Ceramics are used in a wide range of applications, including fuel cells, batteries, and catalysis, due to their high-temperature stability, chemical resistance, and electrical insulation properties."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Ceramic,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Inorganic Ceramic Material
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Ceramic,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Ceramic Material
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Ceramic,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Ceramic Solid
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Ceramic,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Non-Metallic Material
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Ceramic,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Inorganic Solid
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Cerium,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
